index,ReferenceTag,LanduseClass,TillageClass,CompactionClass,SamplingTimeClass,SoilTextureUSDA,AnnualPrecipitationClass,AnnualMeanTemperatureClass,BulkDensityClass,SoilOrganicCarbonClass,ExID,LocID_x,Latitude,Longitude,Precipitation,RefID,ReferenceYear,MTFID_x,Month1,Month2,YearExp,Reps,SE,SD,Tmin,Tmax,UpperD_m,Diameter,Diameter2,Diameter3,SoilTypeWRB,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,LocID_y,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Isothermality,Elevation,AverageAridityIndex,AverageAnnualEvapoTranspiration,MTFID_y,Ks,Kunsat,slope,R2,Hmin,intercept,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,SSPID_y,NbOfCropRotation,ExpName,Location,ClimateName,MethodName,MTFName,SPName,SMName,DatasetAddedBy,DatasetCheckedBy,LocComments,ReferenceName,DOI,ReferenceTitle,RefComments,Season,Method,Direction,Comment,SSPID_x,TextureClass,SoilTextureFAO,SoilType,SoilTypeClass,Comments_x,AridityClass,Landuse,Tillage,CurrentCrop,CropClass,CropRotation,CoverCrop,CoverCropClass,Residue,ResidueClass,Grazing,GrazingClass,Irrigation,IrrigationClass,Compaction,OtherAmendments,AmendmentClass,SamplingTime,Comments_y,Ks_sem,K1_sem,K2_sem,K3_sem,K4_sem,K5_sem,K6_sem,K7_sem,K8_sem,K9_sem,K10_sem
10,Alletto_2009_G,arable,reduced tillage,unknown,consolidated,sandy loam,"(500, 1000]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",590.5,2.0,43.6,1.3999999999999997,255.0,2.0,2009.0,590.5,6.5,8.0,2005.0,60.0,,,0.0,150.0,0.049999999999999996,8.0,,,,0.108,0.302,0.577,1.3116666666666668,0.013,2.0,13.26667,20.76667,6.5,670.0,76.0,44.0,15.40941,207.0,146.0,159.0,157.0,9.75,589.2921,27.7,2.0,25.7,15.23333,20.6,37.93774,145.0,0.5522,1213.0,590.5,31.428416666666667,5.216666666666667,1.1166666666666667,0.975,20.5,2.949409166666667,31.428416666666667,31.428416666666667,20.466553333333334,14.720623333333334,11.414979,9.280818166666668,7.7952825,6.704855166666667,5.872202833333333,5.216666666666667,590.5,,AllettoMTIR3P1,Alletto_2009_G,Alletto_2009_G,AllettoMTIR3P1,AllettoMTIR3P1,AllettoMTIR3P1,AllettoMTIR3P1,Nick,Helena,,"Alletto and Coquet 2009. Geoderma 152, 85-94",10.1016/j.geoderma.2009.05.023,Temporal and spatial variability of soil bulk density and near-saturated hydraulic conductivity under two contrasted tillage management systems,temporal variations of K in three soils of contrasting texture,spring,Steady-state piecewise,Dry to wet,,578,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Gleyic Luvisol,Luvisols,~53% residue cover,Dry sub-humid,arable/ Experimental Farm ,Reduced tillage,maize,maize,unknown,unknown,unknown,yes,yes,unknown,unknown,pivot sprinkler,irrigated,inter-row,seedbed -one passage,consolidated,during planting season,~53% residue cover,3.6165895477568983,3.6165895477568983,3.6165895477568983,2.149399488918811,1.252498510489245,0.8035448690137555,0.5483697880866171,0.3914669794056496,0.2901334919029994,0.22286612948739987,0.1777951380412611
11,Alletto_2009_G,arable,reduced tillage,unknown,consolidated,silt loam,"(500, 1000]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",588.4,2.0,43.6,1.4,255.0,2.0,2009.0,588.4,6.4,7.6,2005.0,48.0,,,0.0,150.0,0.06,8.0,,,,0.152,0.58,0.24299999999999997,1.31,0.012,2.0,13.26667,20.76667,6.5,670.0,76.0,44.0,15.40941,207.0,146.0,159.0,157.0,9.75,589.2921,27.7,2.0,25.7,15.23333,20.6,37.93774,145.0,0.5522,1213.0,588.4,53.98866,5.4799999999999995,1.234,0.9800000000000001,17.2,3.2027631999999997,53.98866,43.686656,25.655673999999998,17.65065,13.234876,10.4756582,8.6055712,7.263362000000001,6.258101600000001,5.4799999999999995,588.4,,AllettoMTIR2P1,Alletto_2009_G,Alletto_2009_G,AllettoMTIR2P1,AllettoMTIR2P1,AllettoMTIR2P1,AllettoMTIR2P1,Nick,Helena,,"Alletto and Coquet 2009. Geoderma 152, 85-94",10.1016/j.geoderma.2009.05.023,Temporal and spatial variability of soil bulk density and near-saturated hydraulic conductivity under two contrasted tillage management systems,temporal variations of K in three soils of contrasting texture,spring,Steady-state piecewise,Dry to wet,,576,"medium-fine (silt loam, silt)",medium,Gleyic Luvisol,Luvisols,~53% residue cover,Dry sub-humid,arable/ Experimental Farm ,Reduced tillage,maize,maize,unknown,unknown,unknown,yes,yes,unknown,unknown,pivot sprinkler,irrigated,inter-row,seedbed -one passage,consolidated,during planting season,~53% residue cover,11.151916483977091,11.151916483977091,9.768699673216286,4.766162697609682,2.7936969489423866,1.8090741034838789,1.2463459417348137,0.8952229675394504,0.6623260421482007,0.5008592392543638,0.3852272056851646
12,Alletto_2009_G,arable,reduced tillage,unknown,consolidated,silt loam,"(500, 1000]","(10, 15]","(1.4, 1.6]","(0.01, 0.02]",589.0,2.0,43.6,1.4,255.0,2.0,2009.0,589.0,7.0,10.0,2005.0,12.0,,,0.0,150.0,0.0,8.0,,,,0.152,0.58,0.243,1.43,0.012,2.0,13.26667,20.76667,6.5,670.0,76.0,44.0,15.40941,207.0,146.0,159.0,157.0,9.75,589.2921,27.7,2.0,25.7,15.23333,20.6,37.93774,145.0,0.5522,1213.0,589.0,19.5,3.9,1.0,0.97,20.0,2.591065,19.5,19.5,13.0,9.75,7.8,6.5,5.571429,4.875,4.333333,3.9,589.0,,AllettoMTR2P2,Alletto_2009_G,Alletto_2009_G,AllettoMTR2P2,AllettoMTR2P2,AllettoMTR2P2,AllettoMTR2P2,Nick,Helena,,"Alletto and Coquet 2009. Geoderma 152, 85-94",10.1016/j.geoderma.2009.05.023,Temporal and spatial variability of soil bulk density and near-saturated hydraulic conductivity under two contrasted tillage management systems,temporal variations of K in three soils of contrasting texture,summer,Steady-state piecewise,Dry to wet,,589,"medium-fine (silt loam, silt)",medium,Gleyic Luvisol,Luvisols,~53% residue cover,Dry sub-humid,arable/ Experimental Farm ,Reduced tillage,maize,maize,unknown,unknown,unknown,yes,yes,unknown,unknown,pivot sprinkler,irrigated,row,seedbed -one passage,consolidated,during planting season,~53% residue cover,,,,,,,,,,,
13,Alletto_2009_G,arable,reduced tillage,unknown,consolidated,silty clay loam,"(500, 1000]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",589.25,2.0,43.6,1.4,255.0,2.0,2009.0,589.25,6.25,7.0,2005.0,36.0,,,0.0,150.0,0.075,8.0,,,,0.331,0.516,0.125,1.2725,0.013,2.0,13.26667,20.76667,6.5,670.0,76.0,44.0,15.40941,207.0,146.0,159.0,157.0,9.75,589.2921,27.7,2.0,25.7,15.23333,20.6,37.93774,145.0,0.5522,1213.0,589.25,54.58725,3.3000000000000003,1.4675,0.9775,16.75,3.43891625,54.58725,35.8576075,19.257575,12.484918749999999,8.96382575,6.860829000000001,5.4861552499999995,4.52863,3.82945725,3.3000000000000003,589.25,,AllettoMTIR1P1,Alletto_2009_G,Alletto_2009_G,AllettoMTIR1P1,AllettoMTIR1P1,AllettoMTIR1P1,AllettoMTIR1P1,Nick,Helena,,"Alletto and Coquet 2009. Geoderma 152, 85-94",10.1016/j.geoderma.2009.05.023,Temporal and spatial variability of soil bulk density and near-saturated hydraulic conductivity under two contrasted tillage management systems,temporal variations of K in three soils of contrasting texture,spring,Steady-state piecewise,Dry to wet,,574,"fine (clay, silty clay, clay loam, silty clay loam)",medium,Gleyic Luvisol,Luvisols,~53% residue cover,Dry sub-humid,arable/ Experimental Farm ,Reduced tillage,maize,maize,unknown,unknown,unknown,yes,yes,unknown,unknown,pivot sprinkler,irrigated,unknown,seedbed -one passage,consolidated,during planting season,~53% residue cover,14.777598525555495,14.777598525555495,6.968211905416595,2.8215128593525263,1.447632195103978,0.8955996566810581,0.6627823467387313,0.56301841147254,0.5163293677887852,0.48978792475764027,0.47081489639418456
14,Alletto_2009_G,arable,reduced tillage,unknown,consolidated,silty clay loam,"(500, 1000]","(10, 15]","(1.4, 1.6]","(0.01, 0.02]",581.0,2.0,43.6,1.4,255.0,2.0,2009.0,581.0,7.0,10.0,2005.0,24.0,,,0.0,150.0,0.0,8.0,,,,0.331,0.516,0.125,1.41,0.013,2.0,13.26667,20.76667,6.5,670.0,76.0,44.0,15.40941,207.0,146.0,159.0,157.0,9.75,589.2921,27.7,2.0,25.7,15.23333,20.6,37.93774,145.0,0.5522,1213.0,581.0,29.90385,4.550000000000001,1.12,0.98,18.5,2.890298,29.90385,27.777025000000002,17.608015,12.74269,9.915852,8.078537,6.793459499999999,5.8467815000000005,5.121907,4.550000000000001,581.0,,AllettoMTIR1P2,Alletto_2009_G,Alletto_2009_G,AllettoMTIR1P2,AllettoMTIR1P2,AllettoMTIR1P2,AllettoMTIR1P2,Nick,Helena,,"Alletto and Coquet 2009. Geoderma 152, 85-94",10.1016/j.geoderma.2009.05.023,Temporal and spatial variability of soil bulk density and near-saturated hydraulic conductivity under two contrasted tillage management systems,temporal variations of K in three soils of contrasting texture,summer,Steady-state piecewise,Dry to wet,,575,"fine (clay, silty clay, clay loam, silty clay loam)",medium,Gleyic Luvisol,Luvisols,~53% residue cover,Dry sub-humid,arable/ Experimental Farm ,Reduced tillage,maize,maize,unknown,unknown,unknown,yes,yes,unknown,unknown,pivot sprinkler,irrigated,inter-row,seedbed -one passage,consolidated,during planting season,~53% residue cover,3.919749999999998,3.919749999999998,6.046574999999999,3.696695000000001,2.6050799999999996,1.9847279999999996,1.5886770000000001,1.3158144999999992,1.1174175,0.9672520000000001,0.8500000000000002
16,Ankeny_1990_SSSoAJ,arable,no tillage,compacted,consolidated,silty clay loam,"(500, 1000]","(5, 10]",nan,nan,521.0,4.0,42.0,-92.9,,4.0,1990.0,521.0,6.0,6.0,1988.0,8.0,,,0.0,150.0,0.0,7.62,,,,,,,,,4.0,8.7375,21.98333,-6.05,871.0,119.0,24.0,47.50846,336.0,83.0,336.0,83.0,11.70833,1130.531,29.3,-13.3,42.6,21.98333,-6.05,27.48435,305.0,0.7471,1165.0,521.0,41.6,2.0,1.31,0.99,10.0,2.92103,41.6,16.46951,9.682804,6.642498,4.958831,3.905277,3.191182,2.679058,2.296002,2.0,521.0,2.0,AnkTrafficNo,Ankeny_1990_SSSoAJ,Ankeny_1990_SSSoAJ,AnkTrafficNo,AnkTrafficNo,AnkTrafficNo,AnkTrafficNo,Nick,Helena,,"Ankeny et al 1990. Soil Sci. Soc. Am. J., 54, 837-840",10.2136/sssaj1990.03615995005400030037x,Characterization of Tillage and Traffic Effects on Unconfined Infiltration Measurements,effects of traffic and tillage. Striking increase of K under untrafficked & tilled,spring,Steady-state piecewise,Wet to dry,,521,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,,Humid,arable/ Experimental Farm ,no till,Maize,maize,"Maize, Soybean",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,trafficked,unknown,unknown,before cultivation (june),,,,,,,,,,,,
17,Ankeny_1990_SSSoAJ,arable,no tillage,not compacted,consolidated,silty clay loam,"(500, 1000]","(5, 10]",nan,nan,520.0,4.0,42.0,-92.9,,4.0,1990.0,520.0,6.0,6.0,1988.0,8.0,,,0.0,150.0,0.0,7.62,,,,,,,,,4.0,8.7375,21.98333,-6.05,871.0,119.0,24.0,47.50846,336.0,83.0,336.0,83.0,11.70833,1130.531,29.3,-13.3,42.6,21.98333,-6.05,27.48435,305.0,0.7471,1165.0,520.0,520.3,17.8,1.34,1.0,8.0,3.93042,389.4216,153.8296,89.3465,60.76586,45.06093,35.29371,28.70705,24.00377,20.49911,17.8,520.0,2.0,AnkUnNo,Ankeny_1990_SSSoAJ,Ankeny_1990_SSSoAJ,AnkUnNo,AnkUnNo,AnkUnNo,AnkUnNo,Nick,Helena,,"Ankeny et al 1990. Soil Sci. Soc. Am. J., 54, 837-840",10.2136/sssaj1990.03615995005400030037x,Characterization of Tillage and Traffic Effects on Unconfined Infiltration Measurements,effects of traffic and tillage. Striking increase of K under untrafficked & tilled,spring,Steady-state piecewise,Wet to dry,,520,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,,Humid,arable/ Experimental Farm ,no till,Maize,maize,"Maize, Soybean",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,uncompacted,unknown,unknown,before cultivation (june),,,,,,,,,,,,
18,Ankeny_1990_SSSoAJ,arable,reduced tillage,compacted,consolidated,silty clay loam,"(500, 1000]","(5, 10]",nan,nan,523.0,4.0,42.0,-92.9,,4.0,1990.0,523.0,6.0,6.0,1988.0,8.0,,,0.0,150.0,0.0,7.62,,,,,,,,,4.0,8.7375,21.98333,-6.05,871.0,119.0,24.0,47.50846,336.0,83.0,336.0,83.0,11.70833,1130.531,29.3,-13.3,42.6,21.98333,-6.05,27.48435,305.0,0.7471,1165.0,523.0,17.2,1.1,1.2,0.97,10.0,2.441393,17.2,7.588513,4.664952,3.303092,2.527136,2.030538,1.687621,1.437754,1.24825,1.1,523.0,2.0,AnkTraffChis,Ankeny_1990_SSSoAJ,Ankeny_1990_SSSoAJ,AnkTraffChis,AnkTraffChis,AnkTraffChis,AnkTraffChis,Nick,Helena,,"Ankeny et al 1990. Soil Sci. Soc. Am. J., 54, 837-840",10.2136/sssaj1990.03615995005400030037x,Characterization of Tillage and Traffic Effects on Unconfined Infiltration Measurements,effects of traffic and tillage. Striking increase of K under untrafficked & tilled,spring,Steady-state piecewise,Wet to dry,,523,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,,Humid,arable/ Experimental Farm ,chisel plow,Maize,maize,"Maize, Soybean",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,trafficked,unknown,unknown,before cultivation (june),,,,,,,,,,,,
19,Ankeny_1990_SSSoAJ,arable,reduced tillage,not compacted,consolidated,silty clay loam,"(500, 1000]","(5, 10]",nan,nan,522.0,4.0,42.0,-92.9,,4.0,1990.0,522.0,6.0,6.0,1988.0,8.0,,,0.0,150.0,0.0,7.62,,,,,,,,,4.0,8.7375,21.98333,-6.05,871.0,119.0,24.0,47.50846,336.0,83.0,336.0,83.0,11.70833,1130.531,29.3,-13.3,42.6,21.98333,-6.05,27.48435,305.0,0.7471,1165.0,522.0,645.0,19.0,1.4,0.99,8.0,4.078754,477.2584,180.8471,102.5142,68.52825,50.1413,38.8456,31.30519,25.96735,22.01984,19.0,522.0,2.0,AnkUnChis,Ankeny_1990_SSSoAJ,Ankeny_1990_SSSoAJ,AnkUnChis,AnkUnChis,AnkUnChis,AnkUnChis,Nick,Helena,,"Ankeny et al 1990. Soil Sci. Soc. Am. J., 54, 837-840",10.2136/sssaj1990.03615995005400030037x,Characterization of Tillage and Traffic Effects on Unconfined Infiltration Measurements,effects of traffic and tillage. Striking increase of K under untrafficked & tilled,spring,Steady-state piecewise,Wet to dry,,522,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,,Humid,arable/ Experimental Farm ,chisel plow,Maize,maize,"Maize, Soybean",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,uncompacted,unknown,unknown,before cultivation (june),,,,,,,,,,,,
20,Asada_2012_EJoSS,arable,conventional tillage,unknown,soon after tillage,loam,"(1500, 2000]","(10, 15]","(1.0, 1.2]","(0.0, 0.01]",548.5,5.0,35.3,135.3,1484.0,5.0,2012.0,548.5,5.5,5.5,2006.0,6.0,,,0.0,100.0,0.0,,,,,0.21,0.29,0.5,1.15,0.0064,5.0,13.7375,24.36667,3.466667,1676.0,205.0,98.0,24.97888,520.0,328.0,520.0,330.0,8.741667,857.4993,30.6,-1.1,31.7,20.9,5.9,27.57623,179.0,1.4253,1175.0,548.5,33.44115,1.3,1.9300000000000002,0.975,20.0,3.8705945,33.44115,33.44115,14.723977,8.2342545,5.2489065,3.6344455,2.664286,2.0363135,1.6067235,1.3,548.5,1.0,AsadaHIWCCF,Asada_2012_EJoSS,Asada_2012_EJoSS,AsadaHIWCCF,AsadaHIWCCF,AsadaHIWCCF,AsadaHIWCCF,Nick,Helena,,Asada et al. 2012. European J. Soil Sci. 63:368-376,10.1111/j.1365-2389.2012.01437.x,Effect of long-term swine-manure application on soil hydraulic properties and heavy metal behaviour,effects of swine manure application,spring,Steady-state piecewise,Wet to dry,,547,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,,Humid,arable,Conventional tillage,onion/soybean,legume,Onion/Soybean,unknown,unknown,unknown,unknown,unknown,unknown,rainfed,rainfed,unknown,"chemical fertilization , high water content",consolidated,after ploughing,,24.38145,24.38145,24.38145,10.357292999999999,5.6325255,3.5078055,2.3804445000000003,1.714133,1.2891634999999997,1.0023105,0.8
21,Asada_2012_EJoSS,arable,conventional tillage,unknown,soon after tillage,loam,"(1500, 2000]","(10, 15]","(1.0, 1.2]","(0.01, 0.02]",547.5,5.0,35.3,135.3,1484.0,5.0,2012.0,547.5,5.5,5.5,2006.0,6.0,,,0.0,100.0,0.0,,,,,0.21,0.29,0.5,1.1,0.0117,5.0,13.7375,24.36667,3.466667,1676.0,205.0,98.0,24.97888,520.0,328.0,520.0,330.0,8.741667,857.4993,30.6,-1.1,31.7,20.9,5.9,27.57623,179.0,1.4253,1175.0,547.5,104.5138,0.9,2.55,1.0,19.5,5.0064565000000005,104.5138,104.0639,25.233172500000002,9.809823999999999,4.9751195,2.9855660000000004,2.006069,1.458482,1.12209,0.9,547.5,1.0,AsadaHIWCSMStd,Asada_2012_EJoSS,Asada_2012_EJoSS,AsadaHIWCSMStd,AsadaHIWCSMStd,AsadaHIWCSMStd,AsadaHIWCSMStd,Nick,Helena,,Asada et al. 2012. European J. Soil Sci. 63:368-376,10.1111/j.1365-2389.2012.01437.x,Effect of long-term swine-manure application on soil hydraulic properties and heavy metal behaviour,effects of swine manure application,spring,Steady-state piecewise,Wet to dry,,546,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,,Humid,arable,Conventional tillage,onion/soybean,legume,Onion/Soybean,unknown,unknown,unknown,unknown,unknown,unknown,rainfed,rainfed,unknown,"manure, high water content",positive impact,after ploughing,,91.43780000000001,91.43780000000001,91.88770000000001,18.3029875,5.163815999999999,1.5680964999999998,0.3412510000000001,0.12823899999999983,0.3142709999999999,0.382944,0.4
22,Asada_2012_EJoSS,arable,conventional tillage,unknown,soon after tillage,loam,"(1500, 2000]","(10, 15]","(1.0, 1.2]","(0.02, 0.03]",546.5,5.0,35.3,135.3,1484.0,5.0,2012.0,546.5,5.5,5.5,2006.0,6.0,,,0.0,100.0,0.0,,,,,0.21,0.29,0.5,1.05,0.0242,5.0,13.7375,24.36667,3.466667,1676.0,205.0,98.0,24.97888,520.0,328.0,520.0,330.0,8.741667,857.4993,30.6,-1.1,31.7,20.9,5.9,27.57623,179.0,1.4253,1175.0,546.5,81.4277,1.0,1.98,0.995,12.5,3.8975305000000002,81.4277,39.3019335,15.267939,7.8594445,4.7181005,3.1205505,2.2061865000000003,1.6374515,1.2611504999999998,1.0,546.5,1.0,AsadaHIWCSMHigh,Asada_2012_EJoSS,Asada_2012_EJoSS,AsadaHIWCSMHigh,AsadaHIWCSMHigh,AsadaHIWCSMHigh,AsadaHIWCSMHigh,Nick,Helena,,Asada et al. 2012. European J. Soil Sci. 63:368-376,10.1111/j.1365-2389.2012.01437.x,Effect of long-term swine-manure application on soil hydraulic properties and heavy metal behaviour,effects of swine manure application,spring,Steady-state piecewise,Wet to dry,,545,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,,Humid,arable,Conventional tillage,onion/soybean,legume,Onion/Soybean,unknown,unknown,unknown,unknown,unknown,unknown,rainfed,rainfed,unknown,"manure high, high water content",positive impact,after ploughing,,63.68699999999999,63.68699999999999,33.2433165,12.036230999999997,5.7903655,3.2540145,2.0168894999999996,1.3370895,0.9308405000000001,0.6724504999999998,0.5
25,Bodhinayake_2004_HP,arable,conventional tillage,unknown,consolidated,clay loam,"(0, 500]","(0, 5]","(1.0, 1.2]","(0.03, 0.04]",3.0,16.0,52.0,-106.0,360.0,16.0,2004.0,3.0,9.0,11.0,2002.0,18.0,,,0.0,220.0,0.0,20.0,,,,0.37,0.34,0.29,1.11,0.036,16.0,2.020833,17.08333,-15.1,397.0,66.0,11.0,58.53895,182.0,45.0,179.0,45.0,11.90833,1312.741,24.6,-22.4,47.0,15.13333,-12.4333,25.33688,522.0,0.4133,960.0,3.0,27.3088,3.6,0.88,0.99,10.0,2.316303,27.3088,14.83871,10.3857,8.062871,6.625351,5.643251,4.927382,4.381101,3.949745,3.6,3.0,3.0,Bod1CulCan,Bodhinayake_2004_HP,Bodhinayake_2004_HP,Bod1CulCan,Bod1CulCan,Bod1CulCan,Bod1CulCan,Nick,Helena,,Bodhinayake & Si. 2004. Hydrological Processes.18:2835-2850,10.1002/hyp.1497,"Near-saturated surface soil hydraulic properties under different land uses in the St Denis National Wildlife Area, Saskatchewan, Canada","effects of natural grass vs. cultivated. Higher K very near sat. for natural grass, no diff. at higher tensions",summer,Steady-state constant  regression,Dry to wet,,3,"fine (clay, silty clay, clay loam, silty clay loam)",fine,Orthic Dark Brown Chernozems (Typic Haplustolls),Chernozems,,Semi-Arid,Arable,Conventional tillage,canola,rape,"Wheat, Canola, ""Fallow""",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,after harvest,,,,,,,,,,,,
26,Bodhinayake_2004_HP,grassland,no tillage,unknown,unknown,clay loam,"(0, 500]","(0, 5]","(0.0, 1.0]","(0.04, 2.0]",1.5,16.0,52.0,-106.0,360.0,16.0,2004.0,1.5,9.0,11.0,2002.0,36.0,,,0.0,220.0,0.0,20.0,,,,0.34,0.385,0.275,0.815,0.055499999999999994,16.0,2.020833,17.08333,-15.1,397.0,66.0,11.0,58.53895,182.0,45.0,179.0,45.0,11.90833,1312.741,24.6,-22.4,47.0,15.13333,-12.4333,25.33688,522.0,0.4133,960.0,1.5,108.0776,4.65,1.455,0.935,11.5,3.5754095,108.0776,48.169435,26.721040000000002,17.592575,12.722100000000001,9.762483,7.804484,6.4289775,5.4184874999999995,4.65,1.5,0.0,Bod1NatGrass,Bodhinayake_2004_HP,Bodhinayake_2004_HP,Bod1NatGrass,Bod1NatGrass,Bod1NatGrass,Bod1NatGrass,Nick,Helena,,Bodhinayake & Si. 2004. Hydrological Processes.18:2835-2850,10.1002/hyp.1497,"Near-saturated surface soil hydraulic properties under different land uses in the St Denis National Wildlife Area, Saskatchewan, Canada","effects of natural grass vs. cultivated. Higher K very near sat. for natural grass, no diff. at higher tensions",summer,Steady-state constant  regression,Dry to wet,,clay loam,"fine (clay, silty clay, clay loam, silty clay loam)",medium,Orthic Dark Brown Chernozems (Typic Haplustolls),Chernozems,,Semi-Arid,grassland,No-till,unknown,unknown,unknown,unknown,unknown,natural,natural,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,4.531700000000001,4.531700000000001,1.961705000000002,1.4665500000000005,1.1420449999999995,0.9247600000000004,0.7715669999999997,0.6586450000000005,0.5723824999999997,0.5045684999999996,0.44999999999999996
27,Bodner2013,arable,no tillage,unknown,consolidated,silt loam,"(500, 1000]","(10, 15]",nan,"(0.02, 0.03]",826.8571428571429,153.0,48.23333,16.58333,525.0,133.0,2013.0,826.8571428571429,8.857142857142858,8.857142857142858,2010.2857142857142,21.0,,,0.0,100.0,0.0,20.0,,,,0.24,0.532322199,0.217677801,,0.025,153.0,10.16667,19.6,0.566667,580.0,72.0,31.0,28.82675,202.0,101.0,202.0,101.0,9.15,773.2585,26.2,-3.3,29.5,17.98333,2.133333,31.01695,151.0,0.5649,1026.0,826.8571428571429,180.55797,,1.4863585714285714,0.9867078571428571,7.187495200000001,3.2507494285714285,116.52676742857143,34.842588285714285,17.671002857142856,11.242679285714287,8.049309714285714,6.1907818571428574,4.993879428571428,4.167001714285715,3.565585857142857,3.110624714285714,826.8571428571429,3.0,Bodner2013oct2009,Bodner2013,Bodner2013,Bodner2013oct2009,Bodner2013oct2009,Bodner2013oct2009,Bodner2013oct2009,Guillaume,Lukas,from digitalized graph,"Bodner, G., P. Scholl, W. Loiskandl, and H. -P. Kaul. 2013. “Environmental and Management Influences on Temporal Variability of near Saturated Soil Hydraulic Properties.” Geoderma 204–205 (August): 120–29. https://doi.org/10.1016/j.geoderma.2013.04.015.",10.1016/j.geoderma.2013.04.015,Environmental and management influences on temporal variability of near saturated soil hydraulic properties,timeserie of Kunsat with lots of tension!!,autumn,Steady-state piecewise,Dry to wet,,822,fine (silty loam),medium,Chernosem,Chernozems,,Dry sub-humid,arable,no till,mustard/rey,mustard,"durum wheat (2010), pea (2011), durum wheat (2012)",fallow or mustard or rye,yes,yes from cc if any,yes,no,no,,unknown,,,unknown,during planting season,,50.40871053667043,50.24042697243873,11.834280867237318,5.454525636885971,3.4737248278386152,2.5728291454501497,2.0612933176898043,1.7292969240470017,1.4948556811438467,1.3196856211685495,1.183450709174833
28,Bodner2013,arable,no tillage,unknown,soon after tillage,silt loam,"(500, 1000]","(10, 15]",nan,"(0.02, 0.03]",826.0,153.0,48.23333,16.58333,525.0,133.0,2013.0,826.0,5.6,5.6,2010.4,15.0,,,0.0,100.0,0.0,20.0,,,,0.24,0.532322199,0.217677801,,0.025,153.0,10.16667,19.6,0.566667,580.0,72.0,31.0,28.826749999999997,202.0,101.0,202.0,101.0,9.15,773.2585,26.2,-3.3,29.5,17.98333,2.133333,31.01695,151.0,0.5649,1026.0,826.0,255.692778,,1.5326778,0.9825706000000001,9.782152,3.5143555999999996,215.1315592,63.082717200000005,29.912463600000002,17.789848799999998,11.9601798,8.682666800000002,6.6434282,5.2809783999999995,4.3213396,3.6173181999999997,826.0,3.0,Bodner2013sep2009,Bodner2013,Bodner2013,Bodner2013sep2009,Bodner2013sep2009,Bodner2013sep2009,Bodner2013sep2009,Guillaume,Lukas,from digitalized graph,"Bodner, G., P. Scholl, W. Loiskandl, and H. -P. Kaul. 2013. “Environmental and Management Influences on Temporal Variability of near Saturated Soil Hydraulic Properties.” Geoderma 204–205 (August): 120–29. https://doi.org/10.1016/j.geoderma.2013.04.015.",10.1016/j.geoderma.2013.04.015,Environmental and management influences on temporal variability of near saturated soil hydraulic properties,timeserie of Kunsat with lots of tension!!,spring,Steady-state piecewise,Dry to wet,,821,fine (silty loam),medium,Chernosem,Chernozems,,Dry sub-humid,arable,no till,mustard/rey,mustard,"durum wheat (2010), pea (2011), durum wheat (2012)",fallow or mustard or rye,yes,yes from cc if any,yes,no,no,,unknown,,,unknown,before seeding,,78.70497822401391,86.93220664312942,24.081200705479695,10.95131498991935,6.329042770160757,4.155001948991147,2.952356350338935,2.2141725624480215,1.7270618810417477,1.3880312057205917,1.1422163332248143
